card_key,card1,card2,card3,card4,card5,card6
13664|181.0|150.0|visa|226.0|credit,13664,181.0,150.0,visa,226.0,credit
13086|399.0|150.0|american express|118.0|credit,13086,399.0,150.0,american express,118.0,credit
12076|517.0|150.0|mastercard|224.0|debit,12076,517.0,150.0,mastercard,224.0,debit
22748|174.0|150.0|mastercard|117.0|debit,22748,174.0,150.0,mastercard,117.0,debit
18725|516.0|150.0|mastercard|224.0|debit,18725,516.0,150.0,mastercard,224.0,debit
12848|174.0|150.0|visa|226.0|debit,12848,174.0,150.0,visa,226.0,debit
12652|500.0|185.0|mastercard|219.0|credit,12652,500.0,185.0,mastercard,219.0,credit
11231|555.0|150.0|visa|226.0|debit,11231,555.0,150.0,visa,226.0,debit
10639|517.0|150.0|mastercard|224.0|debit,10639,517.0,150.0,mastercard,224.0,debit
17006|555.0|150.0|mastercard|117.0|debit,17006,555.0,150.0,mastercard,117.0,debit
11672|122.0|150.0|mastercard|195.0|debit,11672,122.0,150.0,mastercard,195.0,debit
19212|390.0|150.0|mastercard|224.0|debit,19212,390.0,150.0,mastercard,224.0,debit
21812|170.0|150.0|visa|226.0|credit,21812,170.0,150.0,visa,226.0,credit
14626|369.0|150.0|mastercard|117.0|debit,14626,369.0,150.0,mastercard,117.0,debit
18995|310.0|150.0|mastercard|224.0|debit,18995,310.0,150.0,mastercard,224.0,debit
20860|555.0|213.0|mastercard|126.0|debit,20860,555.0,213.0,mastercard,126.0,debit
18909|555.0|150.0|visa|226.0|debit,18909,555.0,150.0,visa,226.0,debit
17142|399.0|150.0|american express|236.0|credit,17142,399.0,150.0,american express,236.0,credit
10426|555.0|150.0|visa|226.0|debit,10426,555.0,150.0,visa,226.0,debit
16755|555.0|150.0|mastercard|224.0|credit,16755,555.0,150.0,mastercard,224.0,credit
16205|158.0|150.0|visa|226.0|debit,16205,158.0,150.0,visa,226.0,debit
18152|564.0|150.0|visa|226.0|debit,18152,564.0,150.0,visa,226.0,debit
17665|396.0|150.0|mastercard|219.0|debit,17665,396.0,150.0,mastercard,219.0,debit
12334|555.0|150.0|visa|166.0|debit,12334,555.0,150.0,visa,166.0,debit
23349|444.0|150.0|visa|226.0|credit,23349,444.0,150.0,visa,226.0,credit
11668|454.0|150.0|visa|226.0|debit,11668,454.0,150.0,visa,226.0,debit
17038|555.0|150.0|mastercard|117.0|debit,17038,555.0,150.0,mastercard,117.0,debit
16171|243.0|150.0|visa|195.0|debit,16171,243.0,150.0,visa,195.0,debit
21391|257.0|150.0|visa|226.0|credit,21391,257.0,150.0,visa,226.0,credit
21393|555.0|150.0|visa|226.0|debit,21393,555.0,150.0,visa,226.0,debit
23041|454.0|150.0|visa|226.0|debit,23041,454.0,150.0,visa,226.0,debit
19473|325.0|150.0|visa|226.0|debit,19473,325.0,150.0,visa,226.0,debit
18242|543.0|150.0|mastercard|224.0|debit,18242,543.0,150.0,mastercard,224.0,debit
22121|555.0|150.0|visa|166.0|debit,22121,555.0,150.0,visa,166.0,debit
15935|399.0|150.0|american express|236.0|credit,15935,399.0,150.0,american express,236.0,credit
23069|321.0|150.0|visa|226.0|debit,23069,321.0,150.0,visa,226.0,debit
19233|194.0|150.0|mastercard|117.0|debit,19233,194.0,150.0,mastercard,117.0,debit
10856|555.0|150.0|visa|226.0|debit,10856,555.0,150.0,visa,226.0,debit
10242|555.0|150.0|visa|226.0|debit,10242,555.0,150.0,visa,226.0,debit
12832|358.0|150.0|visa|226.0|debit,12832,358.0,150.0,visa,226.0,debit
16026|127.0|150.0|mastercard|224.0|debit,16026,127.0,150.0,mastercard,224.0,debit
14483|268.0|150.0|visa|166.0|debit,14483,268.0,150.0,visa,166.0,debit
12588|495.0|150.0|mastercard|117.0|debit,12588,495.0,150.0,mastercard,117.0,debit
11904|514.0|150.0|mastercard|224.0|debit,11904,514.0,150.0,mastercard,224.0,debit
10127|399.0|150.0|american express|236.0|credit,10127,399.0,150.0,american express,236.0,credit
21563|555.0|150.0|visa|226.0|debit,21563,555.0,150.0,visa,226.0,debit
13334|514.0|150.0|mastercard|219.0|credit,13334,514.0,150.0,mastercard,219.0,credit
20006|302.0|150.0|visa|226.0|debit,20006,302.0,150.0,visa,226.0,debit
15053|321.0|150.0|visa|195.0|debit,15053,321.0,150.0,visa,195.0,debit
21789|532.0|150.0|mastercard|224.0|debit,21789,532.0,150.0,mastercard,224.0,debit
14046|347.0|150.0|visa|226.0|debit,14046,347.0,150.0,visa,226.0,debit
14535|225.0|150.0|mastercard|224.0|debit,14535,225.0,150.0,mastercard,224.0,debit
10112|500.0|185.0|mastercard|224.0|credit,10112,500.0,185.0,mastercard,224.0,credit
15176|465.0|150.0|visa|226.0|debit,15176,465.0,150.0,visa,226.0,debit
20510|111.0|150.0|visa|226.0|credit,20510,111.0,150.0,visa,226.0,credit
18638|543.0|150.0|mastercard|224.0|debit,18638,543.0,150.0,mastercard,224.0,debit
20021|555.0|150.0|mastercard|117.0|debit,20021,555.0,150.0,mastercard,117.0,debit
13977|555.0|150.0|visa|226.0|debit,13977,555.0,150.0,visa,226.0,debit
14301|127.0|150.0|mastercard|224.0|debit,14301,127.0,150.0,mastercard,224.0,debit
21499|555.0|150.0|visa|226.0|debit,21499,555.0,150.0,visa,226.0,debit
10185|321.0|150.0|visa|226.0|debit,10185,321.0,150.0,visa,226.0,debit
10326|369.0|150.0|mastercard|117.0|debit,10326,369.0,150.0,mastercard,117.0,debit
21545|555.0|150.0|visa|226.0|debit,21545,555.0,150.0,visa,226.0,debit
22752|514.0|150.0|mastercard|224.0|credit,22752,514.0,150.0,mastercard,224.0,credit
12153|545.0|185.0|visa|137.0|debit,12153,545.0,185.0,visa,137.0,debit
10104|555.0|150.0|visa|226.0|debit,10104,555.0,150.0,visa,226.0,debit
11898|321.0|150.0|visa|226.0|debit,11898,321.0,150.0,visa,226.0,debit
22345|490.0|150.0|visa|226.0|debit,22345,490.0,150.0,visa,226.0,debit
22590|369.0|150.0|mastercard|224.0|debit,22590,369.0,150.0,mastercard,224.0,debit
22251|555.0|150.0|visa|226.0|debit,22251,555.0,150.0,visa,226.0,debit
18239|411.0|150.0|visa|226.0|debit,18239,411.0,150.0,visa,226.0,debit
21344|399.0|150.0|american express|133.0|credit,21344,399.0,150.0,american express,133.0,credit
15682|288.0|150.0|visa|226.0|debit,15682,288.0,150.0,visa,226.0,debit
18895|555.0|150.0|visa|226.0|debit,18895,555.0,150.0,visa,226.0,debit
19203|464.0|150.0|visa|226.0|debit,19203,464.0,150.0,visa,226.0,debit
13505|481.0|150.0|mastercard|224.0|credit,13505,481.0,150.0,mastercard,224.0,credit
17595|555.0|150.0|mastercard|117.0|debit,17595,555.0,150.0,mastercard,117.0,debit
13422|146.0|150.0|mastercard|117.0|debit,13422,146.0,150.0,mastercard,117.0,debit
13222|555.0|150.0|visa|226.0|debit,13222,555.0,150.0,visa,226.0,debit
11452|174.0|150.0|visa|195.0|debit,11452,174.0,150.0,visa,195.0,debit
16743|490.0|150.0|visa|226.0|debit,16743,490.0,150.0,visa,226.0,debit
11996|543.0|150.0|mastercard|224.0|debit,11996,543.0,150.0,mastercard,224.0,debit
23400|192.0|150.0|mastercard|117.0|debit,23400,192.0,150.0,mastercard,117.0,debit
13209|399.0|150.0|american express|137.0|credit,13209,399.0,150.0,american express,137.0,credit
18090|321.0|150.0|visa|144.0|credit,18090,321.0,150.0,visa,144.0,credit
19122|514.0|150.0|mastercard|224.0|credit,19122,514.0,150.0,mastercard,224.0,credit
17423|327.0|150.0|discover|166.0|debit,17423,327.0,150.0,discover,166.0,debit
14675|555.0|137.0|visa|226.0|credit,14675,555.0,137.0,visa,226.0,credit
19507|343.0|150.0|visa|195.0|credit,19507,343.0,150.0,visa,195.0,credit
20671|202.0|185.0|mastercard|137.0|credit,20671,202.0,185.0,mastercard,137.0,credit
20315|555.0|150.0|visa|226.0|debit,20315,555.0,150.0,visa,226.0,debit
21150|399.0|150.0|american express|198.0|credit,21150,399.0,150.0,american express,198.0,credit
16035|555.0|150.0|visa|226.0|debit,16035,555.0,150.0,visa,226.0,debit
16763|490.0|150.0|visa|228.0|credit,16763,490.0,150.0,visa,228.0,credit
17857|555.0|150.0|visa|226.0|debit,17857,555.0,150.0,visa,226.0,debit
14504|490.0|150.0|visa|166.0|debit,14504,490.0,150.0,visa,166.0,debit
12793|284.0|150.0|visa|100.0|debit,12793,284.0,150.0,visa,100.0,debit
21082|399.0|150.0|american express|137.0|credit,21082,399.0,150.0,american express,137.0,credit
23192||146.0||224.0|debit,23192,,146.0,,224.0,debit
12938|555.0|150.0|mastercard|224.0|debit,12938,555.0,150.0,mastercard,224.0,debit
15608|592.0|150.0|visa|226.0|debit,15608,592.0,150.0,visa,226.0,debit
15158|562.0|150.0|mastercard|219.0|credit,15158,562.0,150.0,mastercard,219.0,credit
19029|478.0|150.0|visa|226.0|credit,19029,478.0,150.0,visa,226.0,credit
18115|275.0|150.0|mastercard|224.0|debit,18115,275.0,150.0,mastercard,224.0,debit
15365|555.0|150.0|mastercard|224.0|debit,15365,555.0,150.0,mastercard,224.0,debit
19747|225.0|150.0|mastercard|117.0|debit,19747,225.0,150.0,mastercard,117.0,debit
12032|443.0|150.0|mastercard|137.0|debit,12032,443.0,150.0,mastercard,137.0,debit
22633|390.0|150.0|mastercard|224.0|debit,22633,390.0,150.0,mastercard,224.0,debit
13739|555.0|150.0|visa|226.0|debit,13739,555.0,150.0,visa,226.0,debit
13754|555.0|150.0|visa|226.0|debit,13754,555.0,150.0,visa,226.0,debit
12876|327.0|150.0|discover|194.0|credit,12876,327.0,150.0,discover,194.0,credit
13175|439.0|144.0|mastercard|219.0|credit,13175,439.0,144.0,mastercard,219.0,credit
21415|437.0|150.0|visa|226.0|debit,21415,437.0,150.0,visa,226.0,debit
22044|512.0|150.0|mastercard|117.0|debit,22044,512.0,150.0,mastercard,117.0,debit
13789|420.0|150.0|mastercard|224.0|debit,13789,420.0,150.0,mastercard,224.0,debit
15663|455.0|150.0|mastercard|166.0|debit,15663,455.0,150.0,mastercard,166.0,debit
10039|110.0|150.0|mastercard|224.0|credit,10039,110.0,150.0,mastercard,224.0,credit
17904|453.0|150.0|visa|226.0|debit,17904,453.0,150.0,visa,226.0,debit
16943|555.0|150.0|visa|226.0|debit,16943,555.0,150.0,visa,226.0,debit
10465|574.0|150.0|visa|226.0|debit,10465,574.0,150.0,visa,226.0,debit
18913|181.0|150.0|visa|226.0|credit,18913,181.0,150.0,visa,226.0,credit
14661|101.0|150.0|visa|226.0|debit,14661,101.0,150.0,visa,226.0,debit
20659|555.0|117.0|visa|226.0|debit,20659,555.0,117.0,visa,226.0,debit
13429|321.0|150.0|visa|226.0|debit,13429,321.0,150.0,visa,226.0,debit
13765|360.0|150.0|mastercard|166.0|debit,13765,360.0,150.0,mastercard,166.0,debit
15141|445.0|150.0|mastercard|229.0|debit,15141,445.0,150.0,mastercard,229.0,debit
15517|202.0|185.0|mastercard|137.0|credit,15517,202.0,185.0,mastercard,137.0,credit
20783|350.0|150.0|mastercard|224.0|debit,20783,350.0,150.0,mastercard,224.0,debit
23035|399.0|150.0|american express|137.0|credit,23035,399.0,150.0,american express,137.0,credit
19671|219.0|150.0|visa|226.0|debit,19671,219.0,150.0,visa,226.0,debit
13712|348.0|150.0|mastercard|102.0|credit,13712,348.0,150.0,mastercard,102.0,credit
19258|254.0|150.0|visa|226.0|debit,19258,254.0,150.0,visa,226.0,debit
16179|555.0|150.0|visa|226.0|debit,16179,555.0,150.0,visa,226.0,debit
23162|159.0|150.0|mastercard|117.0|debit,23162,159.0,150.0,mastercard,117.0,debit
13510|399.0|150.0|american express|132.0|credit,13510,399.0,150.0,american express,132.0,credit
19942|379.0|102.0|visa|138.0|debit,19942,379.0,102.0,visa,138.0,debit
21154|390.0|150.0|mastercard|224.0|debit,21154,390.0,150.0,mastercard,224.0,debit
16321|583.0|150.0|visa|226.0|credit,16321,583.0,150.0,visa,226.0,credit
16341|390.0|150.0|mastercard|224.0|debit,16341,390.0,150.0,mastercard,224.0,debit
19975|497.0|150.0|visa|195.0|debit,19975,497.0,150.0,visa,195.0,debit
22457|302.0|150.0|visa|226.0|credit,22457,302.0,150.0,visa,226.0,credit
21613|555.0|150.0|mastercard|224.0|debit,21613,555.0,150.0,mastercard,224.0,debit
12086|555.0|150.0|mastercard|117.0|debit,12086,555.0,150.0,mastercard,117.0,debit
10468|268.0|150.0|visa|166.0|debit,10468,268.0,150.0,visa,166.0,debit
20572|206.0|150.0|mastercard|126.0|debit,20572,206.0,150.0,mastercard,126.0,debit
11256|484.0|150.0|mastercard|224.0|credit,11256,484.0,150.0,mastercard,224.0,credit
20057|555.0|150.0|visa|226.0|debit,20057,555.0,150.0,visa,226.0,debit
22055|130.0|185.0|visa|195.0|credit,22055,130.0,185.0,visa,195.0,credit
13782|368.0|102.0|mastercard|224.0|debit,13782,368.0,102.0,mastercard,224.0,debit
16762|114.0|150.0|visa|226.0|debit,16762,114.0,150.0,visa,226.0,debit
18923|555.0|150.0|visa|226.0|credit,18923,555.0,150.0,visa,226.0,credit
20438|420.0|150.0|mastercard|224.0|debit,20438,420.0,150.0,mastercard,224.0,debit
22008|555.0|138.0|visa|226.0|debit,22008,555.0,138.0,visa,226.0,debit
22452|520.0|150.0|american express|143.0|credit,22452,520.0,150.0,american express,143.0,credit
18959|383.0|150.0|visa|226.0|debit,18959,383.0,150.0,visa,226.0,debit
15537|555.0|162.0|visa|226.0|debit,15537,555.0,162.0,visa,226.0,debit
18229|594.0|150.0|visa|195.0|debit,18229,594.0,150.0,visa,195.0,debit
18468|404.0|150.0|mastercard|102.0|credit,18468,404.0,150.0,mastercard,102.0,credit
15888|555.0|150.0|visa|226.0|debit,15888,555.0,150.0,visa,226.0,debit
23401|420.0|150.0|mastercard|224.0|debit,23401,420.0,150.0,mastercard,224.0,debit
23098|543.0|150.0|mastercard|117.0|debit,23098,543.0,150.0,mastercard,117.0,debit
13930|555.0|150.0|mastercard|117.0|debit,13930,555.0,150.0,mastercard,117.0,debit
17499|375.0|185.0|mastercard|224.0|debit,17499,375.0,185.0,mastercard,224.0,debit
14993|555.0|150.0|visa|226.0|debit,14993,555.0,150.0,visa,226.0,debit
13529|424.0|150.0|visa|226.0|debit,13529,424.0,150.0,visa,226.0,debit
18308||150.0|discover|142.0|credit,18308,,150.0,discover,142.0,credit
20131|369.0|150.0|mastercard|224.0|debit,20131,369.0,150.0,mastercard,224.0,debit
13094|555.0|150.0|visa|226.0|debit,13094,555.0,150.0,visa,226.0,debit
23225|352.0|117.0|mastercard|134.0|credit,23225,352.0,117.0,mastercard,134.0,credit
12040|360.0|150.0|visa|166.0|debit,12040,360.0,150.0,visa,166.0,debit
11132|485.0|150.0|mastercard|166.0|debit,11132,485.0,150.0,mastercard,166.0,debit
17801|111.0|150.0|mastercard|224.0|debit,17801,111.0,150.0,mastercard,224.0,debit
19849|321.0|150.0|visa|226.0|debit,19849,321.0,150.0,visa,226.0,debit
18541|555.0|150.0|visa|226.0|debit,18541,555.0,150.0,visa,226.0,debit
14731|383.0|150.0|visa|226.0|debit,14731,383.0,150.0,visa,226.0,debit
12697|273.0|185.0|mastercard|197.0|credit,12697,273.0,185.0,mastercard,197.0,credit
21105|562.0|150.0|visa|226.0|credit,21105,562.0,150.0,visa,226.0,credit
18814|555.0|150.0|visa|226.0|debit,18814,555.0,150.0,visa,226.0,debit
13742|148.0|150.0|visa|226.0|debit,13742,148.0,150.0,visa,226.0,debit
22819|170.0|150.0|visa|226.0|credit,22819,170.0,150.0,visa,226.0,credit
15876||150.0|visa|226.0|credit,15876,,150.0,visa,226.0,credit
20026|453.0|150.0|visa|226.0|debit,20026,453.0,150.0,visa,226.0,debit
20990|343.0|150.0|visa|100.0|debit,20990,343.0,150.0,visa,100.0,debit
13902|555.0|102.0|visa|138.0|debit,13902,555.0,102.0,visa,138.0,debit
22511|396.0|150.0|mastercard|224.0|credit,22511,396.0,150.0,mastercard,224.0,credit
18559|555.0|150.0|visa|195.0|debit,18559,555.0,150.0,visa,195.0,debit
19682|103.0|185.0|visa|226.0|credit,19682,103.0,185.0,visa,226.0,credit
20290|143.0|150.0|visa|226.0|debit,20290,143.0,150.0,visa,226.0,debit
16155|275.0|150.0|mastercard|224.0|debit,16155,275.0,150.0,mastercard,224.0,debit
11498|360.0|150.0|visa|226.0|credit,11498,360.0,150.0,visa,226.0,credit
22369|111.0|150.0|mastercard|224.0|debit,22369,111.0,150.0,mastercard,224.0,debit
23369|321.0|150.0|visa|226.0|debit,23369,321.0,150.0,visa,226.0,debit
12036|143.0|150.0|visa|226.0|debit,12036,143.0,150.0,visa,226.0,debit
16448|383.0|150.0|visa|226.0|debit,16448,383.0,150.0,visa,226.0,debit
23311|543.0|150.0|mastercard|224.0|debit,23311,543.0,150.0,mastercard,224.0,debit
21892|325.0|150.0|visa|195.0|debit,21892,325.0,150.0,visa,195.0,debit
21807|199.0|150.0|mastercard|202.0|debit,21807,199.0,150.0,mastercard,202.0,debit
23289|354.0|143.0|visa|226.0|debit,23289,354.0,143.0,visa,226.0,debit
10592|399.0|150.0|american express|118.0|credit,10592,399.0,150.0,american express,118.0,credit
15702|528.0|150.0|visa|226.0|credit,15702,528.0,150.0,visa,226.0,credit
15058|170.0|150.0|mastercard|102.0|credit,15058,170.0,150.0,mastercard,102.0,credit
14008|543.0|150.0|mastercard|224.0|debit,14008,543.0,150.0,mastercard,224.0,debit
21020|446.0|150.0|visa|226.0|debit,21020,446.0,150.0,visa,226.0,debit
11539|583.0|150.0|visa|226.0|credit,11539,583.0,150.0,visa,226.0,credit
14670|490.0|150.0|visa|226.0|debit,14670,490.0,150.0,visa,226.0,debit
15897|528.0|150.0|visa|226.0|debit,15897,528.0,150.0,visa,226.0,debit
10890|458.0|150.0|visa|226.0|credit,10890,458.0,150.0,visa,226.0,credit
17503|583.0|150.0|visa|226.0|credit,17503,583.0,150.0,visa,226.0,credit
14518|360.0|150.0|mastercard|166.0|debit,14518,360.0,150.0,mastercard,166.0,debit
17981|490.0|150.0|visa|226.0|debit,17981,490.0,150.0,visa,226.0,debit
10567|147.0|150.0|visa|195.0|debit,10567,147.0,150.0,visa,195.0,debit
18478|266.0|185.0|mastercard|224.0|credit,18478,266.0,185.0,mastercard,224.0,credit
12744||150.0|visa|166.0|debit,12744,,150.0,visa,166.0,debit
21204|555.0|150.0|mastercard|117.0|debit,21204,555.0,150.0,mastercard,117.0,debit
15868|490.0|150.0|visa|226.0|debit,15868,490.0,150.0,visa,226.0,debit
14649|360.0|150.0|mastercard|166.0|debit,14649,360.0,150.0,mastercard,166.0,debit
12313|543.0|150.0|mastercard|224.0|debit,12313,543.0,150.0,mastercard,224.0,debit
19641|517.0|150.0|mastercard|224.0|debit,19641,517.0,150.0,mastercard,224.0,debit
13216|454.0|150.0|visa|226.0|debit,13216,454.0,150.0,visa,226.0,debit
18294|369.0|150.0|mastercard|224.0|debit,18294,369.0,150.0,mastercard,224.0,debit
12335|555.0|150.0|visa|226.0|credit,12335,555.0,150.0,visa,226.0,credit
19032|310.0|150.0|mastercard|224.0|debit,19032,310.0,150.0,mastercard,224.0,debit
17366|480.0|150.0|mastercard|171.0|debit,17366,480.0,150.0,mastercard,171.0,debit
18377|542.0|150.0|visa|226.0|debit,18377,542.0,150.0,visa,226.0,debit
18507|491.0|150.0|visa|226.0|debit,18507,491.0,150.0,visa,226.0,debit
11462|513.0|150.0|mastercard|224.0|debit,11462,513.0,150.0,mastercard,224.0,debit
13025|555.0|150.0|visa|226.0|debit,13025,555.0,150.0,visa,226.0,debit
16839|583.0|150.0|visa|226.0|credit,16839,583.0,150.0,visa,226.0,credit
18656|555.0|150.0|visa|226.0|debit,18656,555.0,150.0,visa,226.0,debit
17698|555.0|213.0|visa|226.0|credit,17698,555.0,213.0,visa,226.0,credit
17354|399.0|150.0|american express|236.0|credit,17354,399.0,150.0,american express,236.0,credit
17272|555.0|150.0|visa|226.0|debit,17272,555.0,150.0,visa,226.0,debit
16833|566.0|150.0|visa|226.0|credit,16833,566.0,150.0,visa,226.0,credit
15520|298.0|150.0|visa|226.0|debit,15520,298.0,150.0,visa,226.0,debit
11796|555.0|150.0|visa|226.0|debit,11796,555.0,150.0,visa,226.0,debit
15867|555.0|150.0|visa|226.0|debit,15867,555.0,150.0,visa,226.0,debit
16215|211.0|150.0|mastercard|224.0|credit,16215,211.0,150.0,mastercard,224.0,credit
13037|555.0|150.0|visa|226.0|debit,13037,555.0,150.0,visa,226.0,debit
11597|587.0|150.0|visa|226.0|debit,11597,587.0,150.0,visa,226.0,debit
14818|225.0|150.0|mastercard|224.0|debit,14818,225.0,150.0,mastercard,224.0,debit
11535|360.0|150.0|mastercard|166.0|debit,11535,360.0,150.0,mastercard,166.0,debit
11534|555.0|150.0|visa|226.0|debit,11534,555.0,150.0,visa,226.0,debit
23012|583.0|150.0|visa|226.0|credit,23012,583.0,150.0,visa,226.0,credit
20125|399.0|150.0|american express|150.0|credit,20125,399.0,150.0,american express,150.0,credit
15428|555.0|150.0|visa|226.0|debit,15428,555.0,150.0,visa,226.0,debit
23302|543.0|150.0|mastercard|224.0|debit,23302,543.0,150.0,mastercard,224.0,debit
20563|555.0|150.0|visa|226.0|debit,20563,555.0,150.0,visa,226.0,debit
16527|360.0|150.0|mastercard|166.0|debit,16527,360.0,150.0,mastercard,166.0,debit
10871|555.0|214.0|visa|147.0|credit,10871,555.0,214.0,visa,147.0,credit
23070|250.0|150.0|visa|226.0|debit,23070,250.0,150.0,visa,226.0,debit
12253|227.0|150.0|visa|226.0|debit,12253,227.0,150.0,visa,226.0,debit
12237|555.0|150.0|visa|226.0|debit,12237,555.0,150.0,visa,226.0,debit
21192|390.0|150.0|mastercard|224.0|debit,21192,390.0,150.0,mastercard,224.0,debit
12780|512.0|150.0|mastercard|117.0|debit,12780,512.0,150.0,mastercard,117.0,debit
13295|555.0|150.0|visa|226.0|debit,13295,555.0,150.0,visa,226.0,debit
12517|562.0|150.0|mastercard|197.0|credit,12517,562.0,150.0,mastercard,197.0,credit
17184|271.0|150.0|visa|226.0|credit,17184,271.0,150.0,visa,226.0,credit
14934|583.0|150.0|visa|226.0|credit,14934,583.0,150.0,visa,226.0,credit
18765|555.0|150.0|visa|226.0|credit,18765,555.0,150.0,visa,226.0,credit
11121|111.0|150.0|visa|226.0|debit,11121,111.0,150.0,visa,226.0,debit
14549|480.0|150.0|mastercard|117.0|debit,14549,480.0,150.0,mastercard,117.0,debit
11031|399.0|150.0|american express|146.0|credit,11031,399.0,150.0,american express,146.0,credit
20454|562.0|150.0|mastercard|197.0|credit,20454,562.0,150.0,mastercard,197.0,credit
18151|127.0|150.0|mastercard|224.0|debit,18151,127.0,150.0,mastercard,224.0,debit
18844|536.0|150.0|visa|226.0|debit,18844,536.0,150.0,visa,226.0,debit
16878||150.0|visa||credit,16878,,150.0,visa,,credit
14926||150.0|visa|166.0|debit,14926,,150.0,visa,166.0,debit
14089|327.0|150.0|discover|166.0|debit,14089,327.0,150.0,discover,166.0,debit
19338|566.0|150.0|visa|226.0|debit,19338,566.0,150.0,visa,226.0,debit
19917|555.0|150.0|visa|226.0|debit,19917,555.0,150.0,visa,226.0,debit
17538|360.0|150.0|mastercard|224.0|debit,17538,360.0,150.0,mastercard,224.0,debit
13978|260.0|150.0|visa|226.0|debit,13978,260.0,150.0,visa,226.0,debit
